price,status,area,price_per_sqft,property_type,locality,builder_name,rera_approval,bhk,society,company_name,flat_type,price_cr,price_segment,area_segment
3975000.0,Ready to Move,800,4968,2 Bhk Apartment In Shree Vardhman Mantra,Sector 67,Samar Estate,Not Approved By Rera,2,Shree Vardhman Mantra,Shree,Apartment,0.4,Affordable,Compact
24000000.0,Ready to Move,3150,7619,4 Bhk Independent Floor,Sector 56,Samar Estate,Not Approved By Rera,4,Outside Socity,Outside,Plot,2.4,Premium,Ultra Large
13500000.0,Ready to Move,1830,7377,3 Bhk Independent Floor,Sector 57,Samar Estate,Not Approved By Rera,3,Outside Socity,Outside,Plot,1.35,Mid Range,Medium
17000000.0,Ready to Move,2800,6071,4 Bhk Independent Floor,Sector 57,Samar Estate,Not Approved By Rera,4,Outside Socity,Outside,Plot,1.7,Mid Range,Large
18000000.0,Ready to Move,1799,10005,4 Bhk Apartment In Dlf Belvedere Park,Sector 24,Samar Estate,Not Approved By Rera,4,Dlf Belvedere Park,DLF,Apartment,1.8,Mid Range,Medium
17000000.0,Ready to Move,2650,6415,4 Bhk Independent Floor,Sector 57,Samar Estate,Not Approved By Rera,4,Outside Socity,Outside,Plot,1.7,Mid Range,Large
18000000.0,Ready to Move,2150,8372,4 Bhk Independent Floor,Sector 57,Samar Estate,Not Approved By Rera,4,Outside Socity,Outside,Plot,1.8,Mid Range,Large
17000000.0,Ready to Move,2000,8500,4 Bhk Independent Floor,Sector 55,Samar Estate,Not Approved By Rera,4,Outside Socity,Outside,Plot,1.7,Mid Range,Large
26200000.0,Ready to Move,2341,11191,3 Bhk Apartment In Suncity Heights,Sector 54,Samar Estate,Not Approved By Rera,3,Suncity Heights,Suncity,Apartment,2.62,Premium,Large
17300000.0,Ready to Move,1555,11125,3 Bhk Apartment In Dlf Regency Park Ii,Sector 27,Samar Estate,Not Approved By Rera,3,Dlf Regency Park Ii,DLF,Apartment,1.73,Mid Range,Medium
12000000.0,Ready to Move,1670,7185,3 Bhk Apartment In Reputed Builder Sagavi Apartments,Sector 55,Home,Not Approved By Rera,3,Reputed Builder Sagavi Apartments,Reputed,Apartment,1.2,Mid Range,Medium
17000000.0,Ready to Move,2100,8095,3 Bhk Independent Floor,Sector 57,Property In Gurgaon,Not Approved By Rera,3,Outside Socity,Outside,Plot,1.7,Mid Range,Large
17000000.0,Ready to Move,2700,6296,4 Bhk Independent Floor,Sector 57,Properties For Sale In Gurgaon,Not Approved By Rera,4,Outside Socity,Outside,Plot,1.7,Mid Range,Large
14000000.0,Ready to Move,1750,8000,3 Bhk Independent Floor,Sector 46,Samar Estate,Not Approved By Rera,3,Outside Socity,Outside,Plot,1.4,Mid Range,Medium
13500000.0,Ready to Move,1700,7941,3 Bhk Independent Floor,Sector 51,Samar Estate,Not Approved By Rera,3,Outside Socity,Outside,Plot,1.35,Mid Range,Medium
15500000.0,Ready to Move,2200,7045,4 Bhk Independent Floor,Sector 45,Samar Estate,Not Approved By Rera,4,Outside Socity,Outside,Plot,1.55,Mid Range,Large
17900000.0,Ready to Move,2450,7306,3 Bhk Apartment In Reputed Builder Galaxy Apartment,Sector 43,Samar Estate,Not Approved By Rera,3,Reputed Builder Galaxy Apartment,Reputed,Apartment,1.79,Mid Range,Large
15100000.0,Ready to Move,2350,6425,3 Bhk Apartment In Cghs Aravali Homes,Sector 54,Samar Estate,Not Approved By Rera,3,Cghs Aravali Homes,CGHS,Apartment,1.51,Mid Range,Large
12000000.0,Ready to Move,1550,7741,3 Bhk Independent Floor,Sector 57,Samar Estate,Not Approved By Rera,3,Outside Socity,Outside,Plot,1.2,Mid Range,Medium
10900000.0,Ready to Move,1850,5891,3 Bhk Apartment In Reputed Builder Surya Apartments,Sector 56,Samar Estate,Not Approved By Rera,3,Reputed Builder Surya Apartments,Reputed,Apartment,1.09,Mid Range,Medium
21500000.0,Ready to Move,2350,9148,4 Bhk Independent Floor In Ansal Sushant Lok I,Sector 43,Samar Estate,Not Approved By Rera,4,Ansal Sushant Lok I,Ansal,Floor,2.15,Premium,Large
13400000.0,Ready to Move,2850,4736,3 Bhk Independent House,Sector 55,Samar Estate,Not Approved By Rera,3,Outside Socity,Outside,Plot,1.34,Mid Range,Large
15800000.0,Ready to Move,2450,6489,3 Bhk Apartment In Swaraj Homes Chandra Apartments,Sector 55,Samar Estate,Not Approved By Rera,3,Swaraj Homes Chandra Apartments,Swaraj,Apartment,1.58,Mid Range,Large
22500000.0,Ready to Move,3000,7500,4 Bhk Independent Floor In Unitech South City Ii,Sector 49,Samar Estate,Not Approved By Rera,4,Unitech South City Ii,Unitech,Floor,2.25,Premium,Ultra Large
14500000.0,Ready to Move,1700,8529,3 Bhk Independent Floor,Sector 46,Samar Estate,Not Approved By Rera,3,Outside Socity,Outside,Plot,1.45,Mid Range,Medium
12500000.0,Ready to Move,1250,10000,3 Bhk Independent Floor In Ansal Sushant Lok 2,Sector 55,Samar Estate,Not Approved By Rera,3,Ansal Sushant Lok 2,Ansal,Floor,1.25,Mid Range,Medium
15900000.0,Ready to Move,1550,10322,3 Bhk Independent Floor,Sushant Lok,Samar Estate,Not Approved By Rera,3,Outside Socity,Outside,Plot,1.59,Mid Range,Medium
75000000.0,Ready to Move,9000,8333,5 Bhk Independent House In Ansal Sushant Lok I,Sector 43,Samar Estate,Not Approved By Rera,5,Ansal Sushant Lok I,Ansal,House,7.5,Luxury,Ultra Large
75000000.0,Ready to Move,7000,10714,5 Bhk Independent House In Ansal Sushant Lok I,Sector 43,Samar Estate,Not Approved By Rera,5,Ansal Sushant Lok I,Ansal,House,7.5,Luxury,Ultra Large
29000000.0,Ready to Move,3100,9354,4 Bhk Independent Floor In Ansal Sushant Lok 2,Sector 55,Home,Not Approved By Rera,4,Ansal Sushant Lok 2,Ansal,Floor,2.9,Premium,Ultra Large
25100000.0,Ready to Move,1950,12871,3 Bhk Independent Floor In Dlf Phase 2,Sector 25,Property In Gurgaon,Not Approved By Rera,3,Dlf Phase 2,DLF,Floor,2.51,Premium,Medium
27500000.0,Ready to Move,2400,11458,4 Bhk Independent Floor In Suncity Township,Sector 54,Properties For Sale In Gurgaon,Not Approved By Rera,4,Suncity Township,Suncity,Floor,2.75,Premium,Large
17400000.0,Ready to Move,1950,8974,3 Bhk Independent Floor,Sector 56,Samar Estate,Not Approved By Rera,3,Outside Socity,Outside,Plot,1.74,Mid Range,Medium
22500000.0,Ready to Move,2800,8035,4 Bhk Apartment In Satya The Legend Villas,Sector 57,Samar Estate,Not Approved By Rera,4,Satya The Legend Villas,Satya,Apartment,2.25,Premium,Large
15800000.0,Ready to Move,1599,9881,4 Bhk Independent Floor In Suncity Sun City,Sector 54,Samar Estate,Not Approved By Rera,4,Suncity Sun City,Suncity,Floor,1.58,Mid Range,Medium
18900000.0,Ready to Move,2250,8400,4 Bhk Independent Floor In Suncity Township,Sector 54,Samar Estate,Not Approved By Rera,4,Suncity Township,Suncity,Floor,1.89,Mid Range,Large
30000000.0,Ready to Move,3000,10000,4 Bhk Apartment In M3M Merlin,Sector 67,Samar Estate,Not Approved By Rera,4,M3M Merl,M3M,Apartment,3.0,Premium,Ultra Large
19700000.0,Ready to Move,2383,8266,4 Bhk Apartment In Bestech Park View City 2,Sector 49,Samar Estate,Not Approved By Rera,4,Bestech Park View City 2,Bestech,Apartment,1.97,Mid Range,Large
31500000.0,Ready to Move,2450,12857,4 Bhk Independent Floor In Dlf Phase 2,Sector 25,Samar Estate,Not Approved By Rera,4,Dlf Phase 2,DLF,Floor,3.15,Premium,Large
25000000.0,Ready to Move,2999,8336,4 Bhk Independent Floor In Dlf Phase 3,Sector 24,Samar Estate,Not Approved By Rera,4,Dlf Phase 3,DLF,Floor,2.5,Premium,Large
31500000.0,Ready to Move,3500,9000,5 Bhk Independent Floor,Sector 56,Samar Estate,Not Approved By Rera,5,Outside Socity,Outside,Plot,3.15,Premium,Ultra Large
12400000.0,Ready to Move,1350,9259,3 Bhk Independent Floor,Sector 56,Samar Estate,Not Approved By Rera,3,Outside Socity,Outside,Plot,1.24,Mid Range,Medium
23500000.0,Ready to Move,2800,8392,4 Bhk Independent House,Sector 56,Samar Estate,Not Approved By Rera,4,Outside Socity,Outside,Plot,2.35,Premium,Large
12900000.0,Ready to Move,2275,5700,4 Bhk Apartment In Paras Dews,Sector 106,Samar Estate,Not Approved By Rera,4,Paras Dews,Paras,Apartment,1.29,Mid Range,Large
7894000.0,Ready to Move,1385,5700,2 Bhk Apartment In Paras Dews,Sector 106,Samar Estate,Not Approved By Rera,2,Paras Dews,Paras,Apartment,0.79,Affordable,Medium
10100000.0,New,1404,7222,Residential Plot In Paras Ekam Home Paras Ekam Homes,Sector 5 Sohna,Samar Estate,Approved By Rera,0,Paras Ekam Home Paras Ekam Homes,Paras,Plot,1.01,Mid Range,Medium
10100000.0,New,1404,7222,Residential Plot In Paras Ekam Home Paras Ekam Homes,Sector 5 Sohna,Census Consultant,Approved By Rera,0,Paras Ekam Home Paras Ekam Homes,Paras,Plot,1.01,Mid Range,Medium
8319000.0,New,1152,7222,Residential Plot In Paras Ekam Home Paras Ekam Homes,Sector 5 Sohna,Census Consultant,Approved By Rera,0,Paras Ekam Home Paras Ekam Homes,Paras,Plot,0.83,Affordable,Medium
8319000.0,New,1152,7222,Residential Plot In Paras Ekam Home Paras Ekam Homes,Sector 5 Sohna,Home,Approved By Rera,0,Paras Ekam Home Paras Ekam Homes,Paras,Plot,0.83,Affordable,Medium
11600000.0,New,1611,7222,Residential Plot In Paras Ekam Home Paras Ekam Homes,Sector 5 Sohna,Property In Gurgaon,Approved By Rera,0,Paras Ekam Home Paras Ekam Homes,Paras,Plot,1.16,Mid Range,Medium
11600000.0,New,1611,7222,Residential Plot In Paras Ekam Home Paras Ekam Homes,Sector 5 Sohna,Properties For Sale In Gurgaon,Approved By Rera,0,Paras Ekam Home Paras Ekam Homes,Paras,Plot,1.16,Mid Range,Medium
4809000.0,New,666,7222,Residential Plot In Paras Ekam Home Paras Ekam Homes,Sector 5 Sohna,Census Consultant,Approved By Rera,0,Paras Ekam Home Paras Ekam Homes,Paras,Plot,0.48,Affordable,Compact
13500000.0,New,1511,9005,Residential Plot In Vibhor Spring Valley,Sector 35 Sohna,Census Consultant,Approved By Rera,0,Vibhor Spr,Vibhor,Plot,1.35,Mid Range,Medium
9133000.0,New,1015,9007,Residential Plot In Vibhor Spring Valley,Sector 35 Sohna,Census Consultant,Approved By Rera,0,Vibhor Spr,Vibhor,Plot,0.91,Affordable,Medium
6355000.0,New,1271,5000,Residential Plot In Rambha Corona Greens,Sector 5 Sohna,Census Consultant,Approved By Rera,0,Rambha Corona Greens,Rambha,Plot,0.64,Affordable,Medium
5880000.0,New,1330,4421,Residential Plot In Rambha Corona Greens,Sector 5 Sohna,Census Consultant,Approved By Rera,0,Rambha Corona Greens,Rambha,Plot,0.59,Affordable,Medium
12900000.0,Ready to Move,1550,8371,2 Bhk Apartment In Pareena Coban Residences,Sector 99A,Census Consultant,Not Approved By Rera,2,Pareena Coban Residences,Pareena,Apartment,1.29,Mid Range,Medium
12900000.0,Ready to Move,1550,8371,2 Bhk Apartment In Pareena Coban Residences,Sector 99A,Surendra Realtors,Not Approved By Rera,2,Pareena Coban Residences,Pareena,Apartment,1.29,Mid Range,Medium
19600000.0,Ready to Move,2352,8371,4 Bhk Apartment In Pareena Coban Residences,Sector 99A,Surendra Realtors,Not Approved By Rera,4,Pareena Coban Residences,Pareena,Apartment,1.96,Mid Range,Large
19600000.0,Ready to Move,2352,8371,4 Bhk Apartment In Pareena Coban Residences,Sector 99A,Rainbow Homz Consultancy,Not Approved By Rera,4,Pareena Coban Residences,Pareena,Apartment,1.96,Mid Range,Large
16700000.0,Ready to Move,1997,8371,3 Bhk Apartment In Pareena Coban Residences,Sector 99A,Rainbow Homz Consultancy,Not Approved By Rera,3,Pareena Coban Residences,Pareena,Apartment,1.67,Mid Range,Medium
25300000.0,Ready to Move,2250,11250,4 Bhk Apartment In Bestech Park View Altura,Sector 79,Property In Gurgaon,Not Approved By Rera,4,Bestech Park View Altura,Bestech,Apartment,2.53,Premium,Large
25300000.0,Ready to Move,2250,11250,4 Bhk Apartment In Bestech Park View Altura,Sector 79,Properties For Sale In Gurgaon,Not Approved By Rera,4,Bestech Park View Altura,Bestech,Apartment,2.53,Premium,Large
24100000.0,Ready to Move,2150,11250,3 Bhk Apartment In Bestech Park View Altura,Sector 79,Rainbow Homz Consultancy,Not Approved By Rera,3,Bestech Park View Altura,Bestech,Apartment,2.41,Premium,Large
23000000.0,Ready to Move,2050,11250,3 Bhk Apartment In Bestech Park View Altura,Sector 79,Rainbow Homz Consultancy,Not Approved By Rera,3,Bestech Park View Altura,Bestech,Apartment,2.3,Premium,Large
22600000.0,Ready to Move,2015,11250,3 Bhk Apartment In Bestech Park View Altura,Sector 79,Rainbow Homz Consultancy,Not Approved By Rera,3,Bestech Park View Altura,Bestech,Apartment,2.26,Premium,Large
30000000.0,Ready to Move,2675,11250,4 Bhk Apartment In Bestech Park View Altura,Sector 79,Rainbow Homz Consultancy,Not Approved By Rera,4,Bestech Park View Altura,Bestech,Apartment,3.0,Premium,Large
28800000.0,Ready to Move,3600,8000,4 Bhk Independent Floor In Eros Rosewood City,Sector 49,Rainbow Homz Consultancy,Not Approved By Rera,4,Eros Rosewood City,Eros,Floor,2.88,Premium,Ultra Large
17700000.0,Ready to Move,2200,8045,4 Bhk Independent Floor In Unitech South City Ii,Sector 49,Rainbow Homz Consultancy,Not Approved By Rera,4,Unitech South City Ii,Unitech,Floor,1.77,Mid Range,Large
17200000.0,Ready to Move,2800,6142,4 Bhk Independent Floor,Sector 57,Rainbow Homz Consultancy,Not Approved By Rera,4,Outside Socity,Outside,Plot,1.72,Mid Range,Large
58500000.0,Resale,7749,7555,Residential Plot,Sector 57,Gurugram Houses,Not Approved By Rera,0,Outside Socity,Outside,Plot,5.85,Luxury,Ultra Large
11600000.0,New,1611,7222,Residential Plot In Paras Ekam Home Paras Ekam Homes,Sector 5 Sohna,Gurugram Houses,Approved By Rera,0,Paras Ekam Home Paras Ekam Homes,Paras,Plot,1.16,Mid Range,Medium
52500000.0,Ready to Move,3500,15000,4 Bhk Independent Floor In Suncity Township,Sector 54,Gurugram Houses,Not Approved By Rera,4,Suncity Township,Suncity,Floor,5.25,Luxury,Ultra Large
12400000.0,Ready to Move,1400,8928,3 Bhk Independent Floor In Swastik Swastik Homes - 1,Sector 57,Samar Estate,Not Approved By Rera,3,Swastik Swastik Homes - 1,Swastik,Floor,1.24,Mid Range,Medium
13500000.0,Ready to Move,1500,9000,3 Bhk Independent Floor In Sdr Sdr Floors - 10,Dlf Phase 2,Individual Agent,Not Approved By Rera,3,Sdr Sdr Floors - 10,SDR,Floor,1.35,Mid Range,Medium
5967000.0,Ready to Move,1350,4420,3 Bhk Apartment In Supertech Hill Crest,Sector 2 Sohna,Dagar Realtech,Not Approved By Rera,3,Supertech Hill Crest,Supertech,Apartment,0.6,Affordable,Medium
6143000.0,Ready to Move,1390,4420,3 Bhk Apartment In Supertech Hill Crest,Sector 2 Sohna,Home,Not Approved By Rera,3,Supertech Hill Crest,Supertech,Apartment,0.61,Affordable,Medium
8044000.0,Ready to Move,1820,4420,3 Bhk Apartment In Supertech Hill Crest,Sector 2 Sohna,Property In Gurgaon,Not Approved By Rera,3,Supertech Hill Crest,Supertech,Apartment,0.8,Affordable,Medium
7514000.0,Ready to Move,1700,4420,3 Bhk Apartment In Supertech Hill Crest,Sector 2 Sohna,Properties For Sale In Gurgaon,Not Approved By Rera,3,Supertech Hill Crest,Supertech,Apartment,0.75,Affordable,Medium
14000000.0,Under Construction,1171,12000,2 Bhk Apartment In M3M Antalya Hills,Sector 79,Yhataw Real Estate Facilitator Pvt Ltd,Approved By Rera,2,M3M Antalya Hills,M3M,Apartment,1.4,Mid Range,Medium
13600000.000000002,Under Construction,1138,12000,2 Bhk Apartment In M3M Antalya Hills,Sector 79,Yhataw Real Estate Facilitator Pvt Ltd,Approved By Rera,2,M3M Antalya Hills,M3M,Apartment,1.36,Mid Range,Medium
18300000.0,Under Construction,1528,12000,3 Bhk Apartment In M3M Antalya Hills,Sector 79,Yhataw Real Estate Facilitator Pvt Ltd,Approved By Rera,3,M3M Antalya Hills,M3M,Apartment,1.83,Mid Range,Medium
19700000.0,Under Construction,1642,12000,3 Bhk Apartment In M3M Antalya Hills,Sector 79,Upscale Landholdings,Approved By Rera,3,M3M Antalya Hills,M3M,Apartment,1.97,Mid Range,Medium
14500000.0,Under Construction,1213,12000,2 Bhk Apartment In M3M Antalya Hills,Sector 79,Upscale Landholdings,Approved By Rera,2,M3M Antalya Hills,M3M,Apartment,1.45,Mid Range,Medium
18200000.0,Under Construction,1518,12000,3 Bhk Apartment In M3M Antalya Hills,Sector 79,Upscale Landholdings,Approved By Rera,3,M3M Antalya Hills,M3M,Apartment,1.82,Mid Range,Medium
13100000.0,Ready to Move,1494,8800,2 Bhk Apartment In Godrej Aria,Sector 79,Upscale Landholdings,Not Approved By Rera,2,Godrej Aria,Godrej,Apartment,1.31,Mid Range,Medium
20100000.0,Ready to Move,2289,8800,3 Bhk Apartment In Godrej Aria,Sector 79,Upscale Landholdings,Not Approved By Rera,3,Godrej Aria,Godrej,Apartment,2.01,Premium,Large
11800000.0,Ready to Move,1351,8800,2 Bhk Apartment In Godrej Aria,Sector 79,Upscale Landholdings,Not Approved By Rera,2,Godrej Aria,Godrej,Apartment,1.18,Mid Range,Medium
17400000.0,Ready to Move,1983,8800,3 Bhk Apartment In Godrej Aria,Sector 79,Crs Alliance Pvt Ltd,Not Approved By Rera,3,Godrej Aria,Godrej,Apartment,1.74,Mid Range,Medium
13200000.0,Ready to Move,1503,8800,2 Bhk Apartment In Godrej Aria,Sector 79,Crs Alliance Pvt Ltd,Not Approved By Rera,2,Godrej Aria,Godrej,Apartment,1.32,Mid Range,Medium
52400000.0,New,6297,8333,Residential Plot In Dlf Alameda,Sector 73,Crs Alliance Pvt Ltd,Not Approved By Rera,0,Dlf Alameda,DLF,Plot,5.24,Luxury,Ultra Large
40300000.0,New,4844,8333,Residential Plot In Dlf Alameda,Sector 73,Crs Alliance Pvt Ltd,Not Approved By Rera,0,Dlf Alameda,DLF,Plot,4.03,Premium,Ultra Large
53800000.0,New,6458,8333,Residential Plot In Dlf Alameda,Sector 73,Crs Alliance Pvt Ltd,Not Approved By Rera,0,Dlf Alameda,DLF,Plot,5.38,Luxury,Ultra Large
74800000.0,New,8988,8333,Residential Plot In Dlf Alameda,Sector 73,Census Consultant,Not Approved By Rera,0,Dlf Alameda,DLF,Plot,7.48,Luxury,Ultra Large
1240000.0,Under Construction,310,4000,1 Bhk Apartment In Gls Avenue 51,Sector 92,Census Consultant,Approved By Rera,1,Gls Avenue 51,GLS,Apartment,0.12,Affordable,Compact
2560000.0,Under Construction,640,4000,3 Bhk Apartment In Gls Avenue 51,Sector 92,Census Consultant,Approved By Rera,3,Gls Avenue 51,GLS,Apartment,0.26,Affordable,Compact
2360000.0,Under Construction,590,4000,2 Bhk Apartment In Gls Avenue 51,Sector 92,Home,Approved By Rera,2,Gls Avenue 51,GLS,Apartment,0.24,Affordable,Compact
7953000.0,Under Construction,1243,6399,2 Bhk Apartment In M3M Sierra 68,Sector 68,Property In Gurgaon,Approved By Rera,2,M3M Sierra 68,M3M,Apartment,0.8,Affordable,Medium
7984999.999999999,Under Construction,1248,6399,2 Bhk Apartment In M3M Sierra 68,Sector 68,Properties For Sale In Gurgaon,Approved By Rera,2,M3M Sierra 68,M3M,Apartment,0.8,Affordable,Medium
9278000.0,Under Construction,1450,6399,2 Bhk Apartment In M3M Sierra 68,Sector 68,Wealthy Walls,Approved By Rera,2,M3M Sierra 68,M3M,Apartment,0.93,Affordable,Medium
7845000.0,Under Construction,1226,6399,2 Bhk Apartment In M3M Sierra 68,Sector 68,Wealthy Walls,Approved By Rera,2,M3M Sierra 68,M3M,Apartment,0.78,Affordable,Medium
7831999.999999999,Under Construction,1224,6399,2 Bhk Apartment In M3M Sierra 68,Sector 68,Wealthy Walls,Approved By Rera,2,M3M Sierra 68,M3M,Apartment,0.78,Affordable,Medium
7819000.0,Under Construction,1222,6399,2 Bhk Apartment In M3M Sierra 68,Sector 68,Wealthy Walls,Approved By Rera,2,M3M Sierra 68,M3M,Apartment,0.78,Affordable,Medium
7800000.0,Under Construction,1219,6399,2 Bhk Apartment In M3M Sierra 68,Sector 68,Wealthy Walls,Approved By Rera,2,M3M Sierra 68,M3M,Apartment,0.78,Affordable,Medium
7787000.0,Under Construction,1217,6399,2 Bhk Apartment In M3M Sierra 68,Sector 68,Wealthy Walls,Approved By Rera,2,M3M Sierra 68,M3M,Apartment,0.78,Affordable,Medium
10000000.0,Under Construction,1545,6499,2 Bhk Apartment In M3M Sierra 68,Sector 68,Wealthy Walls,Approved By Rera,2,M3M Sierra 68,M3M,Apartment,1.0,Mid Range,Medium
9605000.0,Under Construction,1478,6499,2 Bhk Apartment In M3M Sierra 68,Sector 68,Wealthy Walls,Approved By Rera,2,M3M Sierra 68,M3M,Apartment,0.96,Affordable,Medium
7627000.0,Under Construction,1192,6399,2 Bhk Apartment In M3M Sierra 68,Sector 68,Wealthy Walls,Approved By Rera,2,M3M Sierra 68,M3M,Apartment,0.76,Affordable,Medium
7811000.0,Under Construction,1202,6499,2 Bhk Apartment In M3M Sierra 68,Sector 68,Wealthy Walls,Approved By Rera,2,M3M Sierra 68,M3M,Apartment,0.78,Affordable,Medium
7678000.0,Under Construction,1200,6399,2 Bhk Apartment In M3M Sierra 68,Sector 68,Wealthy Walls,Approved By Rera,2,M3M Sierra 68,M3M,Apartment,0.77,Affordable,Medium
7672000.0,Under Construction,1199,6399,2 Bhk Apartment In M3M Sierra 68,Sector 68,Wealthy Walls,Approved By Rera,2,M3M Sierra 68,M3M,Apartment,0.77,Affordable,Medium
