sector,price,price_per_sqft,built_up_area,bedRoom,bathroom,property_type,latitude,longitude
sector 25,10.85,38150.0,2844.0,6.0,6.0,house,28.4844,77.086
manesar,1.0,4032.0,2480.0,3.0,4.0,flat,28.3515,76.9428
sector 4,0.55,6815.0,75.0,2.0,1.0,house,28.4738,77.0107
sector 31,3.69,23699.0,1557.0,4.0,4.0,house,28.4528,77.0498
sector 85,2.0,8306.0,2179.0,3.0,4.0,flat,28.4042,76.9513
sector 106,1.17,6648.0,1186.0,3.0,4.0,flat,28.5007,77.0003
sector 12,1.5,11111.0,1350.0,5.0,5.0,house,28.4723,77.032
sector 70a,1.25,9905.0,1402.0,2.0,2.0,flat,,
sector 67,1.2,7407.0,200.0,3.0,3.0,flat,28.3859,77.0608
sector 81,0.9,6618.0,1231.0,2.0,2.0,flat,28.3867,76.9485
sector 65,1.7,21014.0,1081.0,3.0,3.0,flat,28.403,77.069
sector 50,2.65,11277.0,2491.0,3.0,3.0,flat,28.4178,77.0628
sohna road,1.05,5412.0,1175.97,2.0,2.0,flat,,
sector 60,3.7,13214.0,2534.0,4.0,5.0,flat,28.4003,77.0975
sector 57,3.49,20197.0,1728.0,4.0,4.0,house,28.4232,77.0752
sector 37d,1.65,8791.0,1699.0,3.0,3.0,flat,28.4478,76.9703
sector 68,1.8,9231.0,1845.0,3.0,3.0,flat,28.3853,77.0484
sector 107,0.8,5857.0,1204.0,2.0,2.0,flat,28.5052,76.9729
sector 12,1.7,9444.0,2000.0,1.0,1.0,house,28.4723,77.032
sohna road,0.27,4348.0,619.0,2.0,2.0,flat,,
sector 8,0.45,9000.0,556.0,1.0,1.0,house,28.3738,76.897
sector 106,0.87,9255.0,1120.0,2.0,2.0,flat,28.5007,77.0003
sector 107,0.88,6442.0,1236.0,2.0,2.0,flat,28.5052,76.9729
sector 67a,1.85,8043.0,2556.0,4.0,4.0,flat,28.396,77.0372
sector 61,2.04,14624.0,1595.0,3.0,3.0,flat,28.405,77.0963
sector 11,2.1,17284.0,1215.0,2.0,6.0,house,28.4531,77.0202
sector 81,2.25,10553.0,1929.0,3.0,3.0,flat,28.3867,76.9485
sector 58,2.2,16000.0,1244.0,2.0,2.0,flat,28.42,77.1105
sector 71,0.39,9848.0,294.0,1.0,1.0,flat,28.4104,77.0281
sector 24,5.8,12500.0,3700.0,3.0,4.0,flat,28.4939,77.1038
sector 81,0.95,6985.0,1150.0,2.0,2.0,flat,28.3867,76.9485
sector 90,0.7,5178.0,1502.0,2.0,3.0,flat,28.4085,76.9369
sector 37,1.27,7204.0,1581.0,3.0,3.0,flat,28.4375,76.9999
sector 108,1.25,5682.0,1991.0,3.0,2.0,flat,28.5134,76.983
sector 82a,2.85,10936.0,2179.0,4.0,4.0,flat,28.3858,76.9686
sector 48,7.25,27971.0,2592.0,3.0,4.0,house,28.4177,77.0359
sohna road,0.75,6938.0,1201.0,3.0,2.0,flat,,
sector 103,2.14,7443.0,2718.0,4.0,6.0,flat,28.4949,76.9845
sector 33,1.07,7726.0,1253.0,2.0,2.0,flat,28.442,77.0207
sector 85,2.6,12212.0,2129.0,3.0,3.0,flat,28.4042,76.9513
sector 112,9.5,23457.0,7450.0,5.0,5.0,house,28.5189,77.0183
sector 4,1.1,6111.0,1800.0,4.0,4.0,house,28.4738,77.0107
sector 107,1.3,10815.0,1547.0,3.0,3.0,flat,28.5052,76.9729
manesar,0.91,3516.0,1900.0,3.0,3.0,flat,28.3515,76.9428
sector 106,1.14,6000.0,1305.0,3.0,4.0,flat,28.5007,77.0003
sector 9,0.6,10753.0,558.0,2.0,2.0,house,28.4603,77.0
sector 104,0.6,5128.0,1170.0,4.0,3.0,house,28.4788,76.996
sector 95,0.17,544.0,3569.0,1.0,1.0,flat,28.4172,76.9081
sector 28,3.0,10482.0,2590.0,3.0,5.0,flat,28.4728,77.0865
sector 85,1.31,7988.0,1822.0,2.0,2.0,flat,28.4042,76.9513
sector 99,3.2,9922.0,3225.0,4.0,4.0,flat,28.464,76.9614
sector 106,1.0,7220.0,940.0,2.0,2.0,flat,28.5007,77.0003
sector 68,1.85,9311.0,1798.0,3.0,3.0,flat,28.3853,77.0484
sector 103,0.8,5517.0,1450.0,2.0,2.0,flat,28.4949,76.9845
sector 81,0.39,6500.0,667.0,2.0,2.0,flat,28.3867,76.9485
sector 49,4.45,15451.0,2880.0,6.0,6.0,house,28.4121,77.048
sector 107,0.5,7752.0,717.0,3.0,2.0,flat,28.5052,76.9729
sector 55,1.45,26852.0,60.0,1.0,4.0,house,28.4281,77.11
sohna road,0.5,9398.0,591.0,2.0,2.0,flat,,
sector 30,3.55,14992.0,2367.0,3.0,5.0,flat,28.4604,77.0579
sector 33,8.0,11429.0,7000.0,4.0,4.0,house,28.442,77.0207
sector 4,4.12,8889.0,4635.0,2.0,1.0,house,28.4738,77.0107
sector 92,2.75,9793.0,5000.0,4.0,4.0,house,28.4079,76.9153
sector 92,1.1,6875.0,1778.0,4.0,3.0,flat,28.4079,76.9153
sector 92,1.6,7547.0,1765.0,3.0,3.0,flat,28.4079,76.9153
sector 89,1.25,8784.0,1423.0,3.0,3.0,house,28.4253,76.9439
sector 84,1.1,4857.0,1584.0,3.0,3.0,flat,28.3979,76.9736
sector 91,0.89,6339.0,1302.0,2.0,2.0,flat,28.4014,76.9225
sector 66,3.4,15455.0,2200.0,3.0,4.0,flat,28.3925,77.0541
sector 17,3.0,11111.0,3000.0,4.0,4.0,house,28.4791,77.0608
sector 14,5.51,16990.0,3249.0,3.0,3.0,house,28.4711,77.0454
sector 103,1.69,9145.0,1670.0,3.0,3.0,flat,28.4949,76.9845
sector 50,2.75,12500.0,2400.0,3.0,3.0,flat,28.4178,77.0628
sector 50,10.3,31790.0,3240.0,5.0,6.0,house,28.4178,77.0628
sector 95,0.56,5657.0,896.0,2.0,2.0,flat,28.4172,76.9081
sector 40,1.5,5556.0,300.0,1.0,1.0,flat,28.4498,77.0567
sector 33,1.27,9183.0,1252.0,2.0,2.0,flat,28.442,77.0207
sector 103,1.25,6902.0,2012.0,3.0,4.0,flat,28.4949,76.9845
sector 66,4.5,10598.0,3321.0,5.0,5.0,flat,28.3925,77.0541
sector 21,1.4,5833.0,2172.0,5.0,4.0,flat,28.5134,77.0723
sector 90,0.4,6390.0,575.0,2.0,2.0,flat,28.4085,76.9369
sector 28,1.0,9091.0,995.0,1.0,1.0,flat,28.4728,77.0865
sector 69,3.25,10106.0,2910.0,4.0,5.0,flat,28.3966,77.0341
sector 89,1.3,9136.0,1581.0,3.0,3.0,flat,28.4253,76.9439
sector 56,1.74,7565.0,2400.0,3.0,3.0,flat,28.4245,77.0991
sector 3,0.55,5789.0,900.0,2.0,2.0,flat,28.4909,77.0176
sector 85,1.3,14541.0,1130.0,2.0,2.0,flat,28.4042,76.9513
sector 17,0.29,3255.0,891.0,2.0,1.0,house,28.4791,77.0608
sohna road,0.5,7407.0,725.0,2.0,4.0,house,,
sector 41,7.25,29293.0,2475.0,9.0,8.0,house,28.4557,77.0632
sector 61,2.01,13001.0,1549.0,3.0,3.0,house,28.405,77.0963
sector 49,1.79,12786.0,1556.0,3.0,3.0,flat,28.4121,77.048
sector 37d,1.2,13333.0,1000.0,3.0,3.0,flat,28.4478,76.9703
sector 108,1.7,5667.0,3000.0,4.0,4.0,house,28.5134,76.983
sector 70a,1.6,9587.0,1416.0,2.0,2.0,flat,,
sector 92,0.9,6569.0,1240.0,3.0,2.0,flat,28.4079,76.9153
sector 109,1.9,6219.0,2765.0,4.0,4.0,flat,28.5073,77.0089
sector 102,1.9,10058.0,2099.0,3.0,3.0,flat,28.475,76.9715
sector 86,1.25,8446.0,1339.0,3.0,4.0,flat,28.3986,76.9384
sector 81,4.45,10595.0,3850.0,4.0,4.0,flat,28.3867,76.9485
sector 63,7.9,20000.0,3950.0,4.0,4.0,flat,28.3971,77.0867
sector 63a,8.5,27139.0,3132.0,6.0,6.0,house,28.3923,77.0888
sector 66,2.4,13065.0,1700.0,3.0,2.0,flat,28.3925,77.0541
sector 113,1.5,11755.0,1155.0,2.0,2.0,flat,28.5287,77.0233
sector 37d,0.98,5537.0,1675.0,3.0,3.0,flat,28.4478,76.9703
sector 65,2.29,15980.0,1592.0,2.0,2.0,flat,28.403,77.069
sector 71,1.3,5532.0,2127.0,4.0,4.0,flat,28.4104,77.0281
sector 63a,3.15,14631.0,2153.0,3.0,3.0,flat,28.3923,77.0888
sector 50,5.88,27222.0,2160.0,3.0,9.0,house,28.4178,77.0628
sector 99,1.6,6667.0,2400.0,3.0,4.0,flat,28.464,76.9614
sector 54,5.75,24689.0,2329.0,3.0,4.0,flat,28.4348,77.1089
sector 24,3.51,12342.0,2844.0,4.0,4.0,house,28.4939,77.1038
sector 86,0.41,6902.0,668.0,2.0,2.0,flat,28.3986,76.9384
sector 81,2.29,8609.0,2315.0,3.0,4.0,flat,28.3867,76.9485
sector 66,9.01,16066.0,5574.7,4.0,4.0,house,28.3925,77.0541
sector 89,1.25,8784.0,1581.0,3.0,3.0,flat,28.4253,76.9439
sector 65,13.2,12000.0,12222.0,4.0,4.0,flat,28.403,77.069
sector 28,3.5,25926.0,1350.0,2.0,6.0,house,28.4728,77.0865
sector 95,0.55,8527.0,811.0,3.0,2.0,flat,28.4172,76.9081
sector 103,1.05,5859.0,1365.0,2.0,2.0,flat,28.4949,76.9845
sector 85,1.2,7317.0,1300.0,2.0,2.0,flat,28.4042,76.9513
sector 70,1.1,8462.0,1444.0,2.0,2.0,flat,28.3968,77.0233
sector 104,1.85,8079.0,2072.0,3.0,3.0,flat,28.4788,76.996
sector 10,1.1,6667.0,1833.0,3.0,3.0,flat,28.4537,77.0009
sector 85,1.2,9677.0,1491.0,2.0,2.0,flat,28.4042,76.9513
sector 102,1.26,10040.0,1100.0,2.0,2.0,flat,28.475,76.9715
sector 107,0.28,5622.0,543.0,2.0,2.0,flat,28.5052,76.9729
sector 69,1.5,10714.0,1492.0,3.0,3.0,flat,28.3966,77.0341
sector 82,1.6,6598.0,2195.0,4.0,5.0,flat,28.3935,76.96
sector 2,4.95,20370.0,2430.0,6.0,5.0,house,28.5095,77.032
sector 79,1.91,8512.0,2031.0,3.0,4.0,flat,28.3624,76.9787
sohna road,0.56,6813.0,913.0,2.0,2.0,flat,,
sector 112,4.75,12623.0,3405.0,3.0,5.0,flat,28.5189,77.0183
sector 109,12.0,20000.0,7000.0,5.0,6.0,house,28.5073,77.0089
sector 45,17.0,37778.0,4500.0,5.0,8.0,house,28.4466,77.066
sector 102,0.95,10383.0,915.0,2.0,2.0,flat,28.475,76.9715
sector 37,0.95,5220.0,1820.0,3.0,1.0,flat,28.4375,76.9999
sector 79,1.4,10000.0,1556.0,2.0,2.0,flat,28.3624,76.9787
sector 50,2.65,10685.0,2470.0,3.0,4.0,flat,28.4178,77.0628
sector 112,4.25,11294.0,3000.0,3.0,5.0,flat,28.5189,77.0183
sector 48,5.15,20901.0,2364.0,3.0,3.0,flat,28.4177,77.0359
sector 109,7.0,12963.0,5400.0,4.0,4.0,house,28.5073,77.0089
dwarka expressway,2.0,13333.0,1357.0,3.0,3.0,flat,,
sector 83,1.75,9211.0,1549.0,3.0,3.0,flat,28.3986,76.9647
sector 92,0.78,8050.0,1083.0,2.0,2.0,flat,28.4079,76.9153
sohna road,0.5,5556.0,900.0,2.0,1.0,house,,
sector 104,2.6,15160.0,2061.0,3.0,4.0,flat,28.4788,76.996
sector 90,1.26,7403.0,1603.0,3.0,3.0,flat,28.4085,76.9369
sector 112,3.1,20667.0,1500.0,2.0,2.0,flat,28.5189,77.0183
sector 67a,2.0,11429.0,1584.0,3.0,3.0,flat,28.396,77.0372
sector 92,0.75,4820.0,1556.0,3.0,2.0,flat,28.4079,76.9153
sector 104,0.49,6577.0,695.0,3.0,2.0,flat,28.4788,76.996
sohna road,0.26,5394.0,535.0,2.0,2.0,flat,,
sector 63a,2.1,16667.0,1400.0,2.0,2.0,flat,28.3923,77.0888
sector 65,2.24,13576.0,1833.0,3.0,3.0,flat,28.403,77.069
sector 37d,1.55,8559.0,1639.0,3.0,3.0,flat,28.4478,76.9703
sector 85,1.8,13139.0,141.0,3.0,3.0,flat,28.4042,76.9513
sector 47,4.6,26620.0,1728.0,2.0,6.0,house,28.4276,77.0492
sector 2,5.7,22637.0,2430.0,9.0,9.0,house,28.5095,77.032
sector 36,0.42,7910.0,590.0,2.0,2.0,flat,28.416,76.9914
sector 103,1.35,7542.0,1620.0,3.0,3.0,flat,28.4949,76.9845
sector 85,1.04,5974.0,1576.0,2.0,3.0,flat,28.4042,76.9513
sector 102,1.45,8788.0,1493.0,3.0,3.0,flat,28.475,76.9715
sector 61,1.5,12500.0,1333.0,2.0,2.0,flat,28.405,77.0963
sector 37d,1.65,7531.0,2091.0,4.0,3.0,flat,28.4478,76.9703
sector 56,1.45,7250.0,1900.0,3.0,3.0,flat,28.4245,77.0991
sector 65,4.95,15906.0,2816.0,3.0,3.0,flat,28.403,77.069
sector 43,6.2,20687.0,2712.0,4.0,4.0,flat,28.4629,77.0772
sector 81,0.65,5263.0,985.0,2.0,2.0,flat,28.3867,76.9485
sector 49,2.65,11773.0,2251.0,3.0,4.0,flat,28.4121,77.048
manesar,0.95,3652.0,2232.0,3.0,4.0,flat,28.3515,76.9428
sector 113,1.5,11755.0,1418.0,2.0,2.0,flat,28.5287,77.0233
sector 77,0.71,5306.0,1057.0,2.0,2.0,flat,28.3801,76.9845
sector 69,1.78,8856.0,1819.0,4.0,4.0,flat,28.3966,77.0341
sector 26,13.5,29880.0,4518.0,5.0,5.0,house,28.4757,77.1032
sector 66,9.0,21251.0,5200.0,4.0,4.0,house,28.3925,77.0541
sector 88,0.92,7360.0,1300.0,2.0,2.0,flat,28.422,76.9571
sector 90,1.25,6504.0,1929.0,3.0,3.0,flat,28.4085,76.9369
sector 38,3.5,24005.0,1458.0,3.0,2.0,house,28.4347,77.043
sector 43,1.95,10078.0,1935.0,3.0,4.0,house,28.4629,77.0772
sector 83,1.1,6051.0,1570.0,3.0,3.0,flat,28.3986,76.9647
sector 102,2.15,10005.0,1945.0,3.0,4.0,flat,28.475,76.9715
sector 50,1.14,8533.0,1330.0,2.0,2.0,flat,28.4178,77.0628
sector 33,1.45,8677.0,1512.0,3.0,2.0,flat,28.442,77.0207
sector 109,1.4,8000.0,1584.0,3.0,3.0,flat,28.5073,77.0089
sector 88a,2.65,16751.0,1582.0,3.0,3.0,flat,28.4347,76.9557
sector 103,0.99,6653.0,1731.0,3.0,4.0,flat,28.4949,76.9845
sector 24,14.0,22222.0,6300.0,4.0,5.0,flat,28.4939,77.1038
sector 57,1.12,10667.0,950.0,2.0,2.0,flat,28.4232,77.0752
sector 57,3.3,19820.0,1665.0,4.0,3.0,house,28.4232,77.0752
sector 69,1.55,9823.0,1428.0,3.0,3.0,flat,28.3966,77.0341
sector 61,1.7,15004.0,1278.0,2.0,2.0,flat,28.405,77.0963
sector 95,0.45,7909.0,632.0,2.0,2.0,flat,28.4172,76.9081
sector 109,1.35,7181.0,1477.0,3.0,2.0,flat,28.5073,77.0089
sector 102,1.35,10800.0,1400.0,3.0,4.0,flat,28.475,76.9715
sector 95,0.8,8889.0,713.0,2.0,2.0,flat,28.4172,76.9081
sector 92,0.85,4271.0,1801.0,3.0,3.0,flat,28.4079,76.9153
sector 90,1.99,7297.0,3030.0,4.0,4.0,flat,28.4085,76.9369
sector 109,1.7,6680.0,2303.0,3.0,3.0,flat,28.5073,77.0089
gwal pahari,1.5,7489.0,1850.0,4.0,4.0,flat,28.4484,77.021
sector 37d,0.45,7627.0,656.0,2.0,3.0,flat,28.4478,76.9703
sector 56,8.0,9654.0,8286.0,10.0,10.0,house,28.4245,77.0991
sector 56,0.58,9587.0,672.0,1.0,1.0,flat,28.4245,77.0991
sector 90,0.5,8333.0,650.0,2.0,2.0,flat,28.4085,76.9369
sector 102,2.0,9307.0,1900.0,3.0,4.0,flat,28.475,76.9715
sector 56,0.65,8609.0,839.0,1.0,1.0,flat,28.4245,77.0991
sohna road,0.42,7910.0,590.0,2.0,2.0,flat,,
sector 95,0.82,9880.0,1095.0,2.0,2.0,flat,28.4172,76.9081
sector 106,1.15,6053.0,1305.0,3.0,4.0,flat,28.5007,77.0003
sector 22,4.3,13916.0,2600.0,3.0,4.0,flat,28.5072,77.064
sector 70a,2.5,11628.0,1723.0,3.0,3.0,flat,,
sector 103,1.65,8250.0,1683.0,3.0,3.0,flat,28.4949,76.9845
sector 79,1.45,9062.0,1494.0,2.0,2.0,flat,28.3624,76.9787
sector 4,0.21,4667.0,500.0,1.0,1.0,flat,28.4738,77.0107
sector 37,0.75,5245.0,1430.0,2.0,2.0,flat,28.4375,76.9999
sector 83,1.48,7789.0,1549.0,3.0,3.0,flat,28.3986,76.9647
sector 48,5.0,11628.0,4778.0,3.0,4.0,flat,28.4177,77.0359
sohna road,0.85,6725.0,978.0,2.0,2.0,flat,,
sector 70,1.64,8410.0,1527.0,3.0,5.0,flat,28.3968,77.0233
sector 111,3.45,11695.0,2670.0,4.0,5.0,flat,28.5238,77.032
sector 95,0.31,5647.0,610.0,2.0,2.0,flat,28.4172,76.9081
sohna road,0.46,4842.0,800.0,2.0,2.0,flat,,
sector 67,0.8,13115.0,610.0,1.0,1.0,flat,28.3859,77.0608
sector 49,1.9,10526.0,2006.0,3.0,3.0,flat,28.4121,77.048
sector 33,2.2,10476.0,1900.0,3.0,3.0,flat,28.442,77.0207
sector 81,1.35,7542.0,1438.0,3.0,3.0,flat,28.3867,76.9485
sector 26,5.5,30556.0,1800.0,4.0,4.0,house,28.4757,77.1032
sector 61,1.6,13913.0,1278.0,2.0,2.0,flat,28.405,77.0963
sector 12,6.0,35088.0,1710.0,4.0,6.0,house,28.4723,77.032
sector 113,3.35,12444.0,2991.0,4.0,4.0,flat,28.5287,77.0233
sector 48,7.8,23145.0,3240.0,4.0,4.0,house,28.4177,77.0359
sector 103,0.8,5878.0,1361.0,2.0,2.0,flat,28.4949,76.9845
sector 79,1.3,8025.0,1213.0,3.0,3.0,flat,28.3624,76.9787
sector 92,0.8,5253.0,1692.0,3.0,3.0,flat,28.4079,76.9153
sector 108,1.36,6542.0,1343.0,3.0,2.0,flat,28.5134,76.983
sector 31,4.6,32258.0,1426.0,2.0,2.0,house,28.4528,77.0498
sector 65,2.0,15267.0,1186.0,2.0,2.0,flat,28.403,77.069
sector 92,0.72,4500.0,1700.0,3.0,3.0,flat,28.4079,76.9153
sector 83,1.76,9263.0,1600.0,3.0,3.0,flat,28.3986,76.9647
sector 63a,3.23,26872.0,1202.0,3.0,3.0,flat,28.3923,77.0888
sector 81,4.2,10000.0,3512.0,4.0,4.0,flat,28.3867,76.9485
sector 7,3.85,14650.0,2628.0,4.0,4.0,house,28.4644,77.0143
sector 104,1.8,8824.0,1538.0,2.0,3.0,flat,28.4788,76.996
sector 8,1.6,3186.0,558.0,4.0,6.0,house,28.3738,76.897
sector 66,8.7,38667.0,2250.0,4.0,5.0,house,28.3925,77.0541
sector 56,1.5,7500.0,1900.0,3.0,3.0,flat,28.4245,77.0991
sector 104,0.48,5556.0,795.0,2.0,2.0,house,28.4788,76.996
sector 79,1.2,8054.0,1154.0,3.0,3.0,flat,28.3624,76.9787
sector 11,0.95,7308.0,1300.0,5.0,3.0,house,28.4531,77.0202
sector 85,2.17,7717.0,2600.0,4.0,4.0,flat,28.4042,76.9513
sector 99,1.38,7150.0,2150.0,4.0,5.0,flat,28.464,76.9614
sector 90,0.65,4962.0,1225.0,2.0,2.0,flat,28.4085,76.9369
sector 43,2.75,25463.0,1080.0,3.0,3.0,house,28.4629,77.0772
sector 49,3.0,12589.0,2200.0,4.0,4.0,flat,28.4121,77.048
sector 65,2.8,16970.0,1650.0,3.0,3.0,flat,28.403,77.069
sector 50,8.0,8888.0,10000.0,4.0,3.0,flat,28.4178,77.0628
sector 65,2.8,15317.0,1828.0,3.0,3.0,flat,28.403,77.069
sector 57,7.25,26852.0,2700.0,9.0,9.0,house,28.4232,77.0752
sector 28,11.25,34722.0,3240.0,9.0,9.0,house,28.4728,77.0865
sector 112,7.99,12520.0,6382.0,4.0,6.0,house,28.5189,77.0183
sector 112,3.4,12134.0,2225.56,3.0,3.0,flat,28.5189,77.0183
sector 7,8.0,22222.0,3600.0,4.0,5.0,house,28.4644,77.0143
sector 107,1.2,6176.0,1750.0,3.0,3.0,flat,28.5052,76.9729
sector 65,2.25,13636.0,1493.0,3.0,3.0,flat,28.403,77.069
sector 102,0.97,16441.0,742.0,2.0,2.0,flat,28.475,76.9715
sector 11,1.8,8079.0,2476.0,8.0,5.0,house,28.4531,77.0202
sector 92,1.1,4681.0,2350.0,3.0,2.0,flat,28.4079,76.9153
manesar,0.75,3308.0,1914.0,3.0,3.0,flat,28.3515,76.9428
sector 105,1.35,3857.0,3500.0,5.0,3.0,house,28.4952,77.0114
sector 22,6.16,20533.0,3333.0,4.0,5.0,flat,28.5072,77.064
sector 67,4.55,14537.0,2833.0,4.0,4.0,flat,28.3859,77.0608
manesar,0.48,3840.0,993.0,2.0,2.0,flat,28.3515,76.9428
sector 41,11.0,33951.0,3240.0,4.0,4.0,house,28.4557,77.0632
sector 89,0.75,6579.0,1032.0,2.0,2.0,flat,28.4253,76.9439
sector 86,0.5,8319.0,668.0,2.0,2.0,flat,28.3986,76.9384
sector 39,0.34,7556.0,450.0,1.0,1.0,house,28.4434,77.0515
sector 85,1.06,6344.0,1512.0,2.0,2.0,flat,28.4042,76.9513
sector 79,1.69,8522.0,1795.0,3.0,3.0,flat,28.3624,76.9787
sector 37,1.22,6912.0,1665.0,3.0,4.0,flat,28.4375,76.9999
sector 102,1.8,9529.0,1710.0,3.0,4.0,flat,28.475,76.9715
sector 95,0.22,6471.0,308.0,1.0,1.0,flat,28.4172,76.9081
sector 86,2.5,7058.0,3400.0,4.0,4.0,house,28.3986,76.9384
sector 81,2.91,9137.0,3017.0,4.0,5.0,flat,28.3867,76.9485
sector 49,2.8,15556.0,1800.0,3.0,3.0,house,28.4121,77.048
sector 69,1.4,8929.0,1419.0,3.0,3.0,flat,28.3966,77.0341
sector 33,1.65,14335.0,1279.0,2.0,2.0,flat,28.442,77.0207
sector 5,0.7,7007.0,999.0,2.0,3.0,house,28.4794,77.0176
sector 11,0.44,4251.0,128.0,3.0,2.0,house,28.4531,77.0202
sector 37d,1.1,8494.0,1439.0,3.0,3.0,flat,28.4478,76.9703
sector 106,1.25,11062.0,1186.0,3.0,4.0,flat,28.5007,77.0003
sector 104,1.59,10905.0,1403.0,2.0,2.0,flat,28.4788,76.996
sector 66,4.85,12999.0,3500.0,4.0,4.0,flat,28.3925,77.0541
sector 81,3.45,12013.0,2599.0,4.0,4.0,flat,28.3867,76.9485
sector 24,3.25,30374.0,1070.0,4.0,4.0,house,28.4939,77.1038
sector 112,3.65,12310.0,2225.56,3.0,4.0,flat,28.5189,77.0183
sector 105,0.38,8444.0,56.0,2.0,2.0,house,28.4952,77.0114
sohna road,0.29,6029.0,534.0,2.0,2.0,flat,,
sector 26,16.0,37780.0,4235.0,4.0,4.0,house,28.4757,77.1032
sector 106,1.35,7297.0,2100.0,4.0,4.0,flat,28.5007,77.0003
sector 95,0.38,5901.0,716.0,3.0,2.0,flat,28.4172,76.9081
sector 113,2.48,14091.0,1980.0,3.0,3.0,flat,28.5287,77.0233
sector 99,1.35,6760.0,1807.0,3.0,5.0,flat,28.464,76.9614
sector 86,0.64,4706.0,1360.0,2.0,2.0,flat,28.3986,76.9384
sector 99,1.45,7261.0,1807.0,3.0,5.0,flat,28.464,76.9614
sector 65,2.35,16207.0,1500.0,3.0,3.0,flat,28.403,77.069
sector 50,1.8,9590.0,1870.0,3.0,4.0,flat,28.4178,77.0628
sector 99,0.72,947.0,784.0,2.0,2.0,flat,28.464,76.9614
sector 2,1.18,7540.0,1416.0,2.0,2.0,flat,28.5095,77.032
sector 70,1.65,8462.0,1527.0,3.0,4.0,flat,28.3968,77.0233
sector 70a,4.7,18008.0,2610.0,4.0,4.0,house,,
sector 86,1.3,6736.0,1747.0,3.0,3.0,flat,28.3986,76.9384
sector 5,0.26,4370.0,648.0,1.0,1.0,flat,28.4794,77.0176
sohna road,0.25,7003.0,386.0,1.0,1.0,flat,,
sector 69,1.4,8872.0,1428.0,3.0,3.0,flat,28.3966,77.0341
sector 63,8.5,21519.0,3950.0,4.0,4.0,house,28.3971,77.0867
sector 38,3.5,24306.0,1440.0,3.0,3.0,house,28.4347,77.043
sector 102,2.12,11447.0,1571.0,3.0,3.0,flat,28.475,76.9715
sector 105,0.43,9130.0,1050.0,3.0,3.0,house,28.4952,77.0114
sector 65,2.35,14242.0,1650.0,3.0,3.0,flat,28.403,77.069
sohna road,0.4,4479.0,900.0,2.0,2.0,flat,,
sector 111,2.58,11727.0,2200.0,3.0,4.0,flat,28.5238,77.032
sector 102,1.95,10529.0,1676.0,3.0,3.0,flat,28.475,76.9715
sector 49,2.7,12506.0,2159.0,3.0,4.0,flat,28.4121,77.048
sector 62,0.9,14085.0,639.0,1.0,1.0,flat,28.4139,77.0886
sector 50,10.55,32562.0,3240.0,5.0,5.0,house,28.4178,77.0628
sector 4,0.36,3789.0,1056.0,2.0,2.0,flat,28.4738,77.0107
sector 84,1.1,5820.0,1710.0,3.0,3.0,flat,28.3979,76.9736
sector 78,1.05,5666.0,1853.0,3.0,3.0,flat,28.3733,76.9729
sector 92,0.39,6075.0,713.0,3.0,3.0,flat,28.4079,76.9153
sector 37,1.0,4320.0,1697.0,3.0,3.0,flat,28.4375,76.9999
sector 103,1.15,7765.0,1250.0,2.0,2.0,flat,28.4949,76.9845
sector 85,1.24,7122.0,1730.0,2.0,2.0,flat,28.4042,76.9513
sector 68,2.22,14323.0,1403.0,3.0,2.0,flat,28.3853,77.0484
sector 78,4.75,16886.0,2813.0,3.0,3.0,flat,28.3733,76.9729
sector 48,1.78,10023.0,1526.0,3.0,4.0,flat,28.4177,77.0359
sector 109,1.7,9742.0,1550.0,3.0,3.0,flat,28.5073,77.0089
sector 67a,2.08,12044.0,1563.0,3.0,3.0,flat,28.396,77.0372
sector 36,0.72,6429.0,1244.0,3.0,2.0,flat,28.416,76.9914
sector 85,1.35,13636.0,102.0,2.0,2.0,flat,28.4042,76.9513
sector 83,1.73,9105.0,1600.0,3.0,3.0,flat,28.3986,76.9647
sector 48,6.0,22222.0,2700.0,4.0,4.0,house,28.4177,77.0359
sector 104,2.78,8825.0,2851.0,4.0,4.0,flat,28.4788,76.996
sector 67a,1.83,6778.0,2700.0,4.0,4.0,house,28.396,77.0372
sector 86,2.47,7719.0,2800.0,4.0,4.0,house,28.3986,76.9384
sector 90,0.5,6983.0,796.0,2.0,2.0,flat,28.4085,76.9369
sector 90,1.13,6647.0,1566.0,3.0,3.0,flat,28.4085,76.9369
sector 79,1.85,8605.0,1650.0,3.0,3.0,flat,28.3624,76.9787
sector 111,5.25,11667.0,4072.0,4.0,6.0,flat,28.5238,77.032
sector 93,0.85,14238.0,597.0,2.0,2.0,flat,28.4153,76.9326
sector 7,0.66,12000.0,550.0,3.0,1.0,house,28.4644,77.0143
sohna road,0.95,7851.0,1210.0,3.0,2.0,flat,,
sector 107,0.28,5833.0,543.0,2.0,2.0,flat,28.5052,76.9729
sector 65,2.1,16653.0,1015.0,2.0,2.0,flat,28.403,77.069
sector 48,2.65,10323.0,2134.0,4.0,4.0,flat,28.4177,77.0359
sohna road,0.79,7308.0,978.0,3.0,2.0,flat,,
sector 85,1.98,8257.0,2399.0,3.0,4.0,flat,28.4042,76.9513
sector 65,2.5,13602.0,1654.0,3.0,3.0,flat,28.403,77.069
sector 104,1.2,8299.0,1607.0,3.0,2.0,flat,28.4788,76.996
